timestamp,total_water_quantity_ticks,total_water_products_ticks,total_water_rinse_ticks,total_water_cleaning_ticks,rfu,total_coffee_bean_quantity_g,total_coffee_beans_left_rear_g,total_coffee_beans_right_front_g,total_coffee_powder_chute_g,cleaning_counter,brewcycles_left,brewcycles_right,cycles_rinse_clean_left,cycles_rinse_clean_right,time_milk_cs,heating_time_boiler_left_cs,heating_time_boiler_right_cs,time_hot_water_cs,time_steam_left_cs,time_steam_right_cs,heat_time_steam_boiler_1_cs,heat_time_steam_boiler_2_cs,time_air_pump_cs,milk_cycles_left,milk_cycles_right,reset_date_day,reset_date_month,reset_date_year,rfu2,reset_time_second,reset_time_minute,reset_time_hour,rfu3,time_milk_steam_left_cs,time_milk_steam_right_cs,total_coffee_beans_grinder_adjustment_g,absolute_counter,time_powder_cs,total_powder_quantity_left_g,total_powder_quantity_right_g,total_coffee_beans_3_g,total_coffee_beans_4_g
1782800118,482406,167371,113868,199947,0,21511,8738,10839,0,76,1515,0,395,0,87996,0,0,104,0,0,0,0,68014,576,0,12,6,25,0,23,36,15,0,154902,0,331,2009,0,0,0,1603,0
1782800120,482406,167371,113868,199947,0,21511,8738,10839,0,76,1515,0,395,0,87996,0,0,104,0,0,0,0,68014,576,0,12,6,25,0,23,36,15,0,154902,0,331,2009,0,0,0,1603,0
1782800196,482459,167371,113921,199947,0,21511,8738,10839,0,76,1515,0,395,0,87996,0,0,104,0,0,0,0,68014,576,0,12,6,25,0,23,36,15,0,154902,0,331,2009,0,0,0,1603,0
1782800263,482578,167441,113970,199947,0,21511,8738,10839,0,76,1515,0,395,0,88178,0,0,104,0,0,0,0,68014,576,0,12,6,25,0,23,36,15,0,154902,0,331,2009,0,0,0,1603,0
1782800341,482578,167441,113970,199947,0,21520,8747,10839,0,76,1516,0,395,0,88178,0,0,104,0,0,0,0,68157,577,0,12,6,25,0,23,36,15,0,154902,0,331,2010,0,0,0,1603,0
1782800665,482578,167441,113970,199947,0,21520,8747,10839,0,76,1516,0,395,0,88178,0,0,104,0,0,0,0,68157,577,0,12,6,25,0,23,36,15,0,154902,0,331,2010,0,0,0,1603,0
1782800676,482578,167441,113970,199947,0,21520,8747,10839,0,76,1516,0,395,0,88178,0,0,104,0,0,0,0,68157,577,0,12,6,25,0,23,36,15,0,154902,0,331,2010,0,0,0,1603,0
1782803058,482618,167441,114010,199947,0,21520,8747,10839,0,76,1516,0,395,0,88178,0,0,104,0,0,0,0,68157,577,0,12,6,25,0,23,36,15,0,154993,0,331,2010,0,0,0,1603,0
1782804041,482894,167717,114010,199947,0,21542,8747,10861,0,76,1517,0,395,0,88178,0,0,104,0,0,0,0,68157,577,0,12,6,25,0,23,36,15,0,154993,0,331,2012,0,0,0,1603,0
1782804130,482894,167717,114010,199947,0,21542,8747,10861,0,76,1517,0,395,0,88178,0,0,104,0,0,0,0,68157,577,0,12,6,25,0,23,36,15,0,154993,0,331,2012,0,0,0,1603,0
1782804527,483074,167848,114059,199947,0,21569,8774,10861,0,76,1519,0,395,0,88293,0,0,104,0,0,0,0,68218,578,0,12,6,25,0,23,36,15,0,154993,0,331,2015,0,0,0,1603,0
1782804536,483074,167848,114059,199947,0,21569,8774,10861,0,76,1519,0,395,0,88293,0,0,104,0,0,0,0,68218,578,0,12,6,25,0,23,36,15,0,155078,0,331,2015,0,0,0,1603,0
1782805783,483114,167848,114099,199947,0,21569,8774,10861,0,76,1519,0,395,0,88293,0,0,104,0,0,0,0,68218,578,0,12,6,25,0,23,36,15,0,155078,0,331,2015,0,0,0,1603,0
1782806175,483194,167928,114099,199947,0,21586,8791,10861,0,76,1520,0,395,0,88293,0,0,104,0,0,0,0,68218,578,0,12,6,25,0,23,36,15,0,155078,0,331,2017,0,0,0,1603,0
1782806239,483313,167998,114148,199947,0,21586,8791,10861,0,76,1520,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155078,0,331,2017,0,0,0,1603,0
1782806247,483313,167998,114148,199947,0,21586,8791,10861,0,76,1520,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155078,0,331,2017,0,0,0,1603,0
1782806640,483589,168274,114148,199947,0,21616,8800,10882,0,76,1522,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155078,0,331,2020,0,0,0,1603,0
1782806650,483589,168274,114148,199947,0,21616,8800,10882,0,76,1522,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155078,0,331,2020,0,0,0,1603,0
1782807444,483629,168274,114188,199947,0,21616,8800,10882,0,76,1522,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155167,0,331,2020,0,0,0,1603,0
1782808975,483765,168410,114188,199947,0,21632,8800,10898,0,76,1523,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155167,0,331,2021,0,0,0,1603,0
1782809374,483845,168490,114188,199947,0,21649,8817,10898,0,76,1524,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155167,0,331,2023,0,0,0,1603,0
1782809997,484121,168766,114188,199947,0,21671,8817,10920,0,76,1525,0,395,0,88471,0,0,104,0,0,0,0,68357,579,0,12,6,25,0,23,36,15,0,155167,0,331,2025,0,0,0,1603,0
1782810179,484221,168817,114237,199947,0,21681,8827,10920,0,76,1526,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155167,0,331,2026,0,0,0,1603,0
1782810455,484301,168897,114237,199947,0,21702,8827,10920,0,76,1527,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155167,0,331,2028,0,0,0,1624,0
1782810465,484301,168897,114237,199947,0,21702,8827,10920,0,76,1527,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155167,0,331,2028,0,0,0,1624,0
1782811509,484341,168897,114277,199947,0,21702,8827,10920,0,76,1527,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155251,0,331,2028,0,0,0,1624,0
1782811511,484341,168897,114277,199947,0,21702,8827,10920,0,76,1527,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155251,0,331,2028,0,0,0,1624,0
1782811519,484341,168897,114277,199947,0,21702,8827,10920,0,76,1527,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155251,0,331,2028,0,0,0,1624,0
1782811523,484341,168897,114277,199947,0,21702,8827,10920,0,76,1527,0,395,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155251,0,331,2028,0,0,0,1624,0
1782811543,484442,168897,114378,199947,0,21702,8827,10920,0,76,1527,0,396,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155251,0,331,2028,0,0,0,1624,0
1782816032,484522,168977,114378,199947,0,21719,8844,10920,0,76,1528,0,396,0,88586,0,0,104,0,0,0,0,68418,580,0,12,6,25,0,23,36,15,0,155251,0,331,2030,0,0,0,1624,0
1782816114,484641,169047,114427,199947,0,21729,8854,10920,0,76,1529,0,396,0,88776,0,0,104,0,0,0,0,68569,580,0,12,6,25,0,23,36,15,0,155251,0,331,2030,0,0,0,1624,0
1782816261,484681,169087,114427,199947,0,21738,8863,10920,0,76,1530,0,396,0,88776,0,0,104,0,0,0,0,68569,581,0,12,6,25,0,23,36,15,0,155251,0,331,2032,0,0,0,1624,0
1782816302,484800,169157,114476,199947,0,21747,8872,10920,0,76,1531,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155251,0,331,2033,0,0,0,1624,0
1782816695,484936,169293,114476,199947,0,21762,8872,10935,0,76,1532,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155251,0,331,2034,0,0,0,1624,0
1782816704,484936,169293,114476,199947,0,21762,8872,10935,0,76,1532,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155251,0,331,2034,0,0,0,1624,0
1782816767,484976,169293,114516,199947,0,21762,8872,10935,0,76,1532,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155335,0,331,2034,0,0,0,1624,0
1782816932,485056,169373,114516,199947,0,21779,8889,10935,0,76,1533,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155335,0,331,2036,0,0,0,1624,0
1782817004,485056,169373,114516,199947,0,21779,8889,10935,0,76,1533,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155335,0,331,2036,0,0,0,1624,0
1782817107,485412,169729,114516,199947,0,21818,8906,10957,0,76,1535,0,396,0,88966,0,0,104,0,0,0,0,68720,582,0,12,6,25,0,23,36,15,0,155335,0,331,2040,0,0,0,1624,0
1782817206,485512,169780,114565,199947,0,21827,8915,10957,0,76,1536,0,396,0,89081,0,0,104,0,0,0,0,68781,583,0,12,6,25,0,23,36,15,0,155335,0,331,2041,0,0,0,1624,0
1782817214,485512,169780,114565,199947,0,21827,8915,10957,0,76,1536,0,396,0,89081,0,0,104,0,0,0,0,68781,583,0,12,6,25,0,23,36,15,0,155335,0,331,2041,0,0,0,1624,0
1782817220,485512,169780,114565,199947,0,21827,8915,10957,0,76,1536,0,396,0,89081,0,0,104,0,0,0,0,68781,583,0,12,6,25,0,23,36,15,0,155335,0,331,2041,0,0,0,1624,0
1782817286,485573,169831,114575,199947,0,21827,8915,10957,0,76,1536,0,396,0,89136,0,0,104,0,0,0,0,68842,583,0,12,6,25,0,23,36,15,0,155335,0,331,2041,0,0,0,1624,0
1782817348,485622,169831,114624,199947,0,21836,8924,10957,0,76,1537,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155335,0,331,2042,0,0,0,1624,0
1782817563,485978,170187,114624,199947,0,21875,8941,10979,0,76,1539,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155335,0,331,2046,0,0,0,1624,0
1782817799,486135,170322,114646,199947,0,21891,8941,10995,0,76,1540,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155335,0,331,2047,0,0,0,1624,0
1782817809,486135,170322,114646,199947,0,21891,8941,10995,0,76,1540,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155335,0,331,2047,0,0,0,1624,0
1782818941,486175,170322,114686,199947,0,21891,8941,10995,0,76,1540,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155419,0,331,2047,0,0,0,1624,0
1782819001,486216,170363,114686,199947,0,21891,8941,10995,0,76,1540,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155419,0,331,2047,0,0,0,1624,0
1782820244,486256,170403,114686,199947,0,21909,8959,10995,0,76,1542,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155419,0,331,2049,0,0,0,1624,0
1782820577,486391,170538,114686,199947,0,21924,8959,11010,0,76,1543,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155419,0,331,2050,0,0,0,1624,0
1782820617,486391,170538,114686,199947,0,21924,8959,11010,0,76,1543,0,396,0,89196,0,0,104,0,0,0,0,68842,584,0,12,6,25,0,23,36,15,0,155419,0,331,2050,0,0,0,1624,0
1782821063,486510,170608,114735,199947,0,21933,8968,11010,0,76,1544,0,396,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155419,0,331,2051,0,0,0,1624,0
1782821071,486510,170608,114735,199947,0,21933,8968,11010,0,76,1544,0,396,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155419,0,331,2051,0,0,0,1624,0
1782822047,486550,170608,114775,199947,0,21933,8968,11010,0,76,1544,0,396,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2051,0,0,0,1624,0
1782822049,486550,170608,114775,199947,0,21933,8968,11010,0,76,1544,0,396,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2051,0,0,0,1624,0
1782822057,486550,170608,114775,199947,0,21933,8968,11010,0,76,1544,0,396,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2051,0,0,0,1624,0
1782822061,486651,170608,114876,199947,0,21933,8968,11010,0,76,1544,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2051,0,0,0,1624,0
1782822066,486651,170608,114876,199947,0,21933,8968,11010,0,76,1544,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2051,0,0,0,1624,0
1782823889,486691,170648,114876,199947,0,21942,8977,11010,0,76,1545,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2052,0,0,0,1624,0
1782827511,486967,170924,114876,199947,0,21964,8977,11032,0,76,1546,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2054,0,0,0,1624,0
1782828227,487047,171004,114876,199947,0,21985,8977,11032,0,76,1547,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2056,0,0,0,1645,0
1782828318,487047,171004,114876,199947,0,21985,8977,11032,0,76,1547,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2056,0,0,0,1645,0
1782828333,487047,171004,114876,199947,0,21985,8977,11032,0,76,1547,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2056,0,0,0,1645,0
1782828361,487047,171004,114876,199947,0,21985,8977,11032,0,76,1547,0,397,0,89386,0,0,104,0,0,0,0,68993,585,0,12,6,25,0,23,36,15,0,155501,0,331,2056,0,0,0,1645,0
1782828388,487166,171074,114925,199947,0,21985,8977,11032,0,76,1547,0,397,0,89453,0,0,104,0,0,0,0,69021,585,0,12,6,25,0,23,36,15,0,155501,0,331,2056,0,0,0,1645,0
1782828430,487166,171074,114925,199947,0,21994,8977,11032,0,76,1548,0,397,0,89453,0,0,104,0,0,0,0,69021,586,0,12,6,25,0,23,36,15,0,155501,0,331,2057,0,0,0,1654,0
1782828435,487166,171074,114925,199947,0,21994,8977,11032,0,76,1548,0,397,0,89453,0,0,104,0,0,0,0,69021,586,0,12,6,25,0,23,36,15,0,155501,0,331,2057,0,0,0,1654,0
1782828460,487215,171074,114974,199947,0,21994,8977,11032,0,76,1548,0,397,0,89453,0,0,104,0,0,0,0,69021,586,0,12,6,25,0,23,36,15,0,155501,0,331,2057,0,0,0,1654,0
1782828615,487285,171144,114974,199947,0,21994,8977,11032,0,76,1548,0,397,0,89453,0,0,104,0,0,0,0,69021,586,0,12,6,25,0,23,36,15,0,155501,0,331,2057,0,0,0,1654,0
1782828618,487285,171144,114974,199947,0,21994,8977,11032,0,76,1548,0,397,0,89453,0,0,104,0,0,0,0,69021,586,0,12,6,25,0,23,36,15,0,155501,0,331,2057,0,0,0,1654,0
1782828637,487285,171144,114974,199947,0,22003,8977,11032,0,76,1549,0,397,0,89453,0,0,104,0,0,0,0,69021,587,0,12,6,25,0,23,36,15,0,155501,0,331,2058,0,0,0,1663,0
1782828676,487403,171213,115023,199947,0,22003,8977,11032,0,76,1549,0,397,0,89453,0,0,104,0,0,0,0,69021,587,0,12,6,25,0,23,36,15,0,155501,0,331,2058,0,0,0,1663,0
1782828802,487403,171213,115023,199947,0,22003,8977,11032,0,76,1549,0,397,0,89453,0,0,104,0,0,0,0,69021,587,0,12,6,25,0,23,36,15,0,155501,0,331,2058,0,0,0,1663,0
1782829197,487492,171253,115072,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155501,0,331,2060,0,0,0,1663,0
1782829207,487492,171253,115072,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155501,0,331,2060,0,0,0,1663,0
1782834109,487532,171253,115112,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2060,0,0,0,1663,0
1782834111,487532,171253,115112,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2060,0,0,0,1663,0
1782834119,487532,171253,115112,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2060,0,0,0,1663,0
1782834123,487532,171253,115112,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2060,0,0,0,1663,0
1782834125,487532,171253,115112,199947,0,22021,8995,11032,0,76,1551,0,397,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2060,0,0,0,1663,0
1782835692,487673,171293,115213,199947,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835720,487673,171293,115213,199947,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835731,487673,171293,115213,199947,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835845,488174,171293,115213,200448,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835850,488174,171293,115213,200448,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835856,488174,171293,115213,200448,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835860,488174,171293,115213,200448,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835865,488174,171293,115213,200448,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155585,0,331,2061,0,0,0,1663,0
1782835870,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835876,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835880,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835886,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835890,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835896,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835900,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835906,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835910,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835916,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835920,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835926,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835931,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835936,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835941,488274,171293,115213,200548,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835960,488818,171293,115213,201092,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835963,488818,171293,115213,201092,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835994,488859,171293,115213,201133,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782835997,488859,171293,115213,201133,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836028,488900,171293,115213,201174,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836031,488900,171293,115213,201174,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836062,488941,171293,115213,201215,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836065,488941,171293,115213,201215,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836096,488982,171293,115213,201256,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836099,488982,171293,115213,201256,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836130,489023,171293,115213,201297,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836134,489023,171293,115213,201297,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836165,489063,171293,115213,201337,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
1782836169,489063,171293,115213,201337,0,22030,9004,11032,0,76,1552,0,398,0,89643,0,0,104,0,0,0,0,69172,588,0,12,6,25,0,23,36,15,0,155744,0,331,2061,0,0,0,1663,0
