199857,81,8889461635
199857,87,8889461802
199857,89,8889461805
199857,89,8889461808
199862,95,8889462133
199861,95,8889462231
199861,95,8889462234
199855,95,8889462403
199855,96,8889462404
199853,94,8889462475
199853,94,8889462490
199852,77,8889462550
199852,85,8889462715
199852,87,8889462720
199852,87,8889462723
199854,75,8889462971
199854,78,8889463024
199855,79,8889463057
199855,81,8889463066
199857,76,8889463265
199858,77,8889463296
199859,79,8889463306
199860,78,8889463373
199860,80,8889463391
199860,80,8889463410
199848,100,8889463737
199848,100,8889463738
199848,95,8889463902
199847,96,8889463915
199848,94,8889463987
199848,94,8889464002
199849,95,8889464036
199850,98,8889464113
199850,100,8889464126
199852,91,8889464226
199854,95,8889464265
199855,96,8889464292
199855,97,8889464300
199856,97,8889464360
199856,97,8889464369
199857,96,8889464420
199858,99,8889464438
199860,94,8889464510
199861,94,8889464791
199851,101,8889464997
199851,101,8889464997
199852,100,8889465177
199852,100,8889465181
199852,91,8889465287
199851,114,8889465416
199852,113,8889465507
199852,113,8889465569
199852,112,8889465644
199852,109,8889465674
199852,112,8889465699
199853,109,8889465729
199854,113,8889465753
199853,109,8889465796
199848,95,8889466207
199848,95,8889466209
199850,97,8889466271
199849,100,8889466287
199851,92,8889466365
199852,94,8889466384
199852,95,8889466414
199852,99,8889466435
199853,85,8889466618
199853,87,8889466626
199853,87,8889466627
199855,75,8889466843
199857,81,8889466885
199857,81,8889466892
199857,81,8889466896
199858,84,8889466937
199860,77,8889466990
199864,78,8889467042
199851,77,8889467310
199851,78,8889467415
199851,82,8889467485
199851,83,8889467491
199851,86,8889467507
199851,73,8889467650
199852,75,8889467680
199854,80,8889467727
199854,84,8889467747
199853,85,8889467756
199854,78,8889467803
199856,74,8889467874
199856,76,8889467888
199858,80,8889467930
199859,82,8889467969
199859,84,8889467973
199859,88,8889467994
199861,75,8889468188
199861,75,8889468188
199860,94,8889468464
199854,114,8889468689
199853,113,8889468786
199853,113,8889468865
199849,114,8889468983
199850,113,8889469097
199850,114,8889469175
199851,112,8889469267
199852,109,8889469309
199853,112,8889469334
199853,109,8889469364
199860,93,8889469463
199861,95,8889469502
199853,75,8889469811
199854,78,8889469842
199855,82,8889469889
199855,83,8889469891
199855,85,8889469904
199858,86,8889470108
199858,86,8889470110
199858,88,8889470123
199860,86,8889470395
199860,86,8889470395
199860,86,8889470400
199862,77,8889470567
199862,77,8889470576
199863,77,8889470598
199863,78,8889470600
199862,77,8889470651
199856,86,8889470970
199856,87,8889470975
199856,87,8889470977
199857,74,8889471154
199855,74,8889471198
199855,77,8889471241
199856,79,8889471265
199857,81,8889471312
199857,81,8889471312
199859,75,8889471428
199861,81,8889471467
199860,81,8889471468
199861,78,8889471572
199862,100,8889471851
199862,101,8889471852
199860,74,8889495108
199861,82,8889495181
199862,85,8889495230
199863,86,8889495239
199863,91,8889495279
199863,91,8889495284
199863,101,8889495294
199866,103,8889495438
199866,111,8889495493
199866,112,8889495500
199866,113,8889495502
199852,120,8889495813
199852,121,8889495817
199853,118,8889495912
199853,125,8889495947
199853,126,8889495954
199853,127,8889495971
199854,132,8889496103
199854,133,8889496106
199853,124,8889496283
199854,129,8889496301
199854,131,8889496315
199856,133,8889496336
199856,137,8889496360
199856,137,8889496360
199858,139,8889496390
199859,142,8889496403
199845,95,8889496869
199844,96,8889496881
199845,99,8889496917
199846,106,8889496944
199846,106,8889496945
199849,105,8889497045
199849,105,8889497045
199853,112,8889497082
199853,114,8889497088
199853,116,8889497095
199857,115,8889497238
199858,122,8889497299
199857,122,8889497306
199857,124,8889497315
199860,117,8889497570
199860,118,8889497581
199860,119,8889497586
199863,105,8889497695
199862,110,8889497754
199856,119,8889497965
199856,120,8889497970
199851,118,8889498194
199851,121,8889498210
199851,116,8889498298
199849,116,8889498475
199850,122,8889498584
199850,122,8889498583
199850,99,8889498852
199853,103,8889498887
199853,103,8889498888
199857,98,8889499060
199857,99,8889499063
199860,106,8889499154
199860,106,8889499155
199860,107,8889499162
199848,120,8889499525
199848,124,8889499651
199848,125,8889499656
199846,122,8889499884
199846,122,8889499888
199848,116,8889499990
199848,116,8889499991
199850,118,8889500027
199850,119,8889500070
199850,122,8889500088
199851,118,8889500137
199851,119,8889500156
199851,119,8889500157
199853,120,8889500219
199853,124,8889500237
199854,122,8889500393
199854,123,8889500397
199855,115,8889500466
199856,116,8889500470
199857,119,8889500499
199853,96,8889500934
199853,96,8889500982
199853,100,8889501037
199853,101,8889501043
199853,94,8889501189
199854,97,8889501227
199854,97,8889501228
199855,96,8889501303
199856,96,8889501316
199857,99,8889501358
199857,102,8889501376
199858,93,8889501470
199858,103,8889501519
199858,103,8889501520
199854,79,8889501962
199855,80,8889501999
199855,81,8889502012
199856,81,8889502124
199856,83,8889502134
199859,77,8889502317
199859,84,8889502384
199859,81,8889502467
199860,82,8889502478
199859,85,8889502517
199859,81,8889502567
199861,78,8889502613
199863,78,8889502661
199863,78,8889502662
199860,77,8889502747
199854,92,8889503045
199855,96,8889503094
199855,98,8889503112
199856,95,8889503152
199856,101,8889503225
199856,101,8889503226
199856,100,8889503444
199856,100,8889503444
199857,93,8889503582
199857,95,8889503609
199858,99,8889503635
199858,95,8889503677
199858,94,8889503776
199859,95,8889503788
199859,100,8889504004
199859,101,8889504005
199850,75,8889504266
199851,76,8889504282
199854,75,8889504328
199858,79,8889504374
199857,80,8889504449
199858,82,8889504459
199859,76,8889504568
199860,78,8889504577
199860,78,8889504578
199862,79,8889504610
199863,80,8889504679
199863,80,8889504680
199864,82,8889504716
199864,77,8889504773
199854,99,8889505138
199854,99,8889505138
199854,91,8889505238
199856,94,8889505268
199857,96,8889505275
199856,100,8889505351
199856,101,8889505359
199856,101,8889505536
199856,101,8889505536
199858,101,8889505700
199858,101,8889505702
199854,94,8889506115
199856,78,8889506153
199856,78,8889506164
199856,80,8889506191
199859,77,8889506272
199859,79,8889506298
199860,82,8889506340
199860,83,8889506350
199860,85,8889506362
199860,73,8889506435
199863,77,8889506485
199861,77,8889506579
199856,99,8889506770
199856,101,8889506784
199856,95,8889506931
199853,93,8889507008
199854,95,8889507031
199854,99,8889507053
199855,96,8889507084
199856,77,8889507179
199857,83,8889507218
199857,83,8889507219
199857,86,8889507237
199857,77,8889507414
199859,77,8889507511
199859,77,8889507512
199861,78,8889507555
199862,76,8889507591
199863,95,8889507731
199852,77,8889507889
199852,78,8889507896
199854,81,8889507986
199854,82,8889507992
199854,82,8889507996
199857,87,8889508166
199857,87,8889508166
199857,88,8889508172
199860,76,8889508415
199861,82,8889508486
199861,85,8889508504
199861,85,8889508505
199862,78,8889508558
199864,79,8889508594
199860,96,8889508746
199850,92,8889508978
199851,94,8889509002
199853,95,8889509046
199854,98,8889509124
199854,101,8889509139
199854,92,8889509257
199854,98,8889509309
199854,101,8889509321
199855,98,8889509490
199855,98,8889509491
199857,91,8889509557
199858,91,8889509569
199860,93,8889509589
199860,94,8889509607
199847,92,8889510016
199850,81,8889510085
199850,82,8889510093
199850,82,8889510099
199851,77,8889510186
199852,79,8889510287
199853,81,8889510305
199853,80,8889510414
199853,81,8889510416
199855,79,8889510461
199855,82,8889510527
199855,82,8889510529
199855,82,8889510533
199860,77,8889510643
199861,83,8889510695
199861,85,8889510708
199861,86,8889510710
199853,94,8889511167
199853,96,8889511177
199853,99,8889511271
199853,101,8889511278
199853,93,8889511421
199853,96,8889511466
199853,98,8889511485
199854,91,8889511538
199854,100,8889511593
199854,101,8889511597
199855,98,8889511753
199855,99,8889511758
199855,91,8889511850
199857,100,8889511896
199857,101,8889511900
199859,77,8889512263
199854,77,8889512367
199851,78,8889512464
199851,80,8889512505
199852,82,8889512528
199852,83,8889512542
199852,85,8889512565
199851,77,8889512652
199854,86,8889512748
199854,88,8889512755
199854,88,8889512759
199856,75,8889512989
199857,83,8889513070
199857,84,8889513077
199857,86,8889513090
199858,75,8889513210
199858,76,8889513216
199862,60,8889513257
199863,97,8889513500
199863,98,8889513509
199853,95,8889513732
199852,91,8889513776
199846,98,8889513875
199846,101,8889513891
199846,93,8889514064
199847,94,8889514082
199849,94,8889514127
199849,94,8889514142
199850,99,8889514166
199852,93,8889514233
199853,98,8889514275
199853,101,8889514287
199853,93,8889514374
199854,94,8889514390
199854,92,8889514522
199856,76,8889514551
199857,79,8889514566
199859,79,8889514635
199859,82,8889514649
199848,112,8889515184
199847,114,8889515232
199848,109,8889515309
199848,113,8889515337
199848,114,8889515412
199849,112,8889515504
199848,113,8889515548
199850,92,8889515610
199850,99,8889515667
199850,101,8889515679
199851,93,8889515817
199851,97,8889515842
199851,99,8889515859
199853,73,8889515907
199855,74,8889515942
199856,76,8889515978
199849,76,8889516273
199849,77,8889516290
199851,78,8889516324
199852,80,8889516333
199854,80,8889516452
199854,82,8889516516
199854,82,8889516518
199854,82,8889516521
199856,86,8889516697
199856,86,8889516699
199856,87,8889516708
199858,74,8889516885
199860,81,8889516920
199860,82,8889516926
199861,77,8889517026
199862,79,8889517059
199862,85,8889517086
199862,86,8889517090
199860,77,8889517306
199849,92,8889517515
199850,97,8889517572
199850,98,8889517585
199851,91,8889517658
199852,100,8889517710
199852,101,8889517715
199852,91,8889517835
199851,94,8889517873
199852,94,8889517885
199854,97,8889517946
199854,99,8889517962
199855,96,8889518006
199856,91,8889518054
199856,95,8889518082
199857,98,8889518179
199857,100,8889518191
199857,91,8889518270
199855,94,8889518652
199853,91,8889518701
199856,95,8889518734
199856,96,8889518828
199856,97,8889518954
199856,95,8889519036
199856,97,8889519131
199856,100,8889519149
199859,92,8889519283
199858,94,8889519304
199860,93,8889519379
199860,95,8889519415
199857,57,8889519558
199857,78,8889519694
199858,78,8889519711
199859,80,8889519729
199862,78,8889519816
199863,82,8889519863
199862,82,8889519916
199863,83,8889519925
199864,81,8889520087
199864,83,8889520101
199853,100,8889520424
199853,100,8889520425
199853,91,8889520540
199855,93,8889520559
199856,97,8889520588
199856,99,8889520599
199857,94,8889520671
199857,97,8889520716
199858,81,8889520739
199859,85,8889520895
199859,85,8889520896
199859,85,8889520896
199860,73,8889521017
199864,73,8889521056
199852,95,8889521286
199853,93,8889521371
199854,97,8889521400
199854,99,8889521413
199856,78,8889521503
199856,84,8889521566
199856,84,8889521571
199856,87,8889521587
199858,76,8889521792
199859,82,8889521857
199859,81,8889521926
199859,81,8889521930
199859,81,8889521933
199860,81,8889521992
199861,78,8889522017
199848,81,8889522369
199848,100,8889522481
199848,100,8889522486
199850,95,8889522600
199851,99,8889522705
199851,100,8889522712
199851,93,8889522824
199851,97,8889522851
199851,101,8889522868
199853,93,8889523006
199854,97,8889523032
199854,99,8889523045
199855,93,8889523110
199855,95,8889523129
199855,95,8889523130
199858,93,8889523195
199859,94,8889523211
199850,75,8889523539
199850,84,8889523614
199850,86,8889523625
199850,87,8889523634
199852,75,8889523820
199853,78,8889523849
199854,82,8889523894
199854,83,8889523901
199853,85,8889523913
199854,77,8889524048
199856,80,8889524061
199857,80,8889524142
199857,80,8889524143
199859,80,8889524237
199859,81,8889524275
199860,82,8889524285
199862,74,8889524402
199859,95,8889524610
199853,95,8889524779
199853,93,8889524868
199854,95,8889524895
199854,99,8889524913
199855,96,8889524939
199854,100,8889525035
199854,101,8889525041
199855,95,8889525219
199857,94,8889525302
199858,94,8889525311
199858,100,8889525336
199859,99,8889525436
199859,101,8889525442
199857,77,8889525802
199856,80,8889525815
199858,78,8889525920
199859,79,8889525954
199859,82,8889526005
199859,82,8889526009
199859,81,8889526031
199858,86,8889526179
199858,87,8889526186
199858,87,8889526188
199860,75,8889526394
199860,81,8889526426
199860,81,8889526428
199860,74,8889526527
199860,94,8889526627
199860,95,8889526671
199860,96,8889526674
199860,94,8889526745
199861,94,8889526757
199857,74,8889526839
199858,80,8889526873
199857,81,8889526880
199853,97,8889527082
199853,99,8889527093
199853,91,8889527171
199855,93,8889527184
199856,99,8889527232
199856,100,8889527239
199856,94,8889527334
199857,96,8889527350
199857,100,8889527372
199858,92,8889527457
199859,97,8889527487
199859,99,8889527498
199860,92,8889527545
199855,112,8889527886
199855,109,8889527914
199856,113,8889527942
199857,114,8889528048
199855,112,8889528122
199856,91,8889528159
199859,100,8889528237
199859,101,8889528240
199858,95,8889528403
199859,92,8889528622
199860,94,8889528643
199860,95,8889528683
199858,77,8889528772
199854,75,8889528863
199855,57,8889528900
199857,64,8889528980
199858,64,8889528995
199858,64,8889528996
199859,70,8889529047
199859,62,8889529106
199860,64,8889529127
199861,69,8889529167
199864,62,8889529257
199864,62,8889529259
199867,64,8889529306
199859,81,8889529519
199859,82,8889529526
199850,100,8889529805
199850,101,8889529811
199852,92,8889529935
199853,98,8889529983
199853,99,8889529989
199854,92,8889530089
199854,98,8889530136
199854,99,8889530143
199854,91,8889530198
199855,96,8889530225
199857,98,8889530326
199856,99,8889530334
199856,91,8889530417
199858,93,8889530432
199859,97,8889530458
199859,99,8889530471
199853,76,8889530802
199855,78,8889530838
199855,79,8889530852
199854,81,8889530873
199854,79,8889530928
199856,80,8889530990
199856,80,8889530990
199857,81,8889531078
199857,86,8889531104
199857,86,8889531105
199858,74,8889531253
199860,76,8889531284
199862,79,8889531315
199862,83,8889531336
199863,96,8889531462
199853,95,8889531844
199848,95,8889531948
199847,100,8889532074
199847,101,8889532076
199848,95,8889532259
199848,94,8889532341
199848,95,8889532347
199851,93,8889532400
199852,97,8889532442
199852,99,8889532454
199852,74,8889532517
199853,75,8889532523
199856,78,8889532576
199856,81,8889532607
199856,83,8889532619
199856,86,8889532634
199863,59,8889532757
199850,88,8889533122
199850,88,8889533123
199850,88,8889533124
199852,75,8889533385
199853,77,8889533423
199854,82,8889533471
199854,83,8889533472
199854,86,8889533485
199855,75,8889533625
199856,80,8889533661
199857,83,8889533673
199857,87,8889533695
199859,75,8889533852
199860,76,8889533883
199862,66,8889533945
199861,64,8889534005
199862,66,8889534017
199862,67,8889534021
199861,76,8889534212
199854,100,8889534407
199854,100,8889534410
199855,91,8889534501
199855,95,8889534532
199854,101,8889534662
199854,101,8889534664
199853,95,8889534864
199853,94,8889534923
199853,95,8889534924
199853,95,8889534941
199855,98,8889535021
199855,100,8889535031
199854,91,8889535135
199858,92,8889535168
199859,94,8889535188
199862,100,8889535262
199862,101,8889535264
199852,77,8889535683
199855,78,8889535764
199854,80,8889535832
199855,83,8889535853
199855,76,8889535963
199856,77,8889535982
199857,84,8889536059
199857,85,8889536068
199857,85,8889536069
199858,82,8889536111
199860,77,8889536219
199860,77,8889536221
199861,78,8889536243
199861,76,8889536338
199863,77,8889536372
199852,95,8889536691
199851,94,8889536765
199852,92,8889536807
199853,99,8889536863
199853,100,8889536869
199853,97,8889536898
199853,95,8889537099
199853,95,8889537103
199854,98,8889537223
199854,99,8889537227
199853,91,8889537369
199854,99,8889537427
199854,100,8889537431
199855,73,8889537569
199864,83,8889537738
199864,83,8889537738
199855,75,8889537994
199856,80,8889538049
199856,80,8889538053
199856,81,8889538111
199855,84,8889538254
199855,84,8889538259
199857,61,8889555126
199858,66,8889555229
199859,69,8889555243
199859,70,8889555254
199859,73,8889555272
199863,83,8889555918
199863,85,8889555931
199863,87,8889555939
199865,74,8889556116
199847,92,8889556443
199848,97,8889556496
199848,98,8889556507
199848,95,8889556552
199850,100,8889556617
199850,101,8889556620
199849,100,8889556824
199849,101,8889556827
199851,92,8889556982
199850,97,8889557018
199850,99,8889557030
199851,91,8889557083
199852,93,8889557116
199853,96,8889557139
199853,98,8889557154
199854,91,8889557204
199856,92,8889557215
199857,82,8889557280
199857,84,8889557289
199857,87,8889557307
199855,77,8889557673
199853,73,8889557715
199854,74,8889557752
199854,82,8889557813
199854,81,8889557862
199855,82,8889557863
199855,82,8889557865
199856,86,8889558032
199856,86,8889558036
199856,86,8889558039
199858,74,8889558163
199858,74,8889558165
199859,76,8889558205
199860,85,8889558275
199860,86,8889558279
199860,86,8889558281
199860,92,8889558506
199861,94,8889558527
199854,96,8889558768
199850,95,8889558886
199849,95,8889559005
199850,93,8889559093
199851,97,8889559131
199851,100,8889559147
199850,100,8889559252
199850,100,8889559256
199851,93,8889559383
199852,94,8889559395
199853,94,8889559404
199854,93,8889559440
199855,94,8889559455
199859,96,8889559506
199859,96,8889559508
199862,95,8889559693
199850,94,8889559905
199850,95,8889559910
199852,96,8889559970
199854,93,8889560055
199855,95,8889560070
199855,99,8889560092
199855,99,8889560184
199855,101,8889560190
199854,91,8889560312
199855,95,8889560354
199857,95,8889560436
199857,94,8889560445
199857,94,8889560492
199858,95,8889560500
199860,95,8889560543
199856,95,8889560820
199858,76,8889560907
199857,76,8889560935
199854,78,8889560980
199854,78,8889560982
199856,80,8889561065
199856,82,8889561089
199856,82,8889561095
199857,77,8889561182
199857,77,8889561183
199860,79,8889561219
199863,78,8889561271
199863,78,8889561275
199862,99,8889561402
199862,100,8889561408
199854,113,8889561772
199852,92,8889561893
199853,97,8889561931
199853,98,8889561943
199853,95,8889561997
199855,101,8889562066
199855,101,8889562067
199855,96,8889562277
199855,100,8889562414
199855,100,8889562416
199860,77,8889562582
199861,81,8889562632
199861,82,8889562637
199853,74,8889562933
199854,75,8889562948
199855,81,8889563003
199855,84,8889563028
199855,80,8889563062
199856,85,8889563094
199857,82,8889563135
199858,73,8889563190
199859,87,8889563293
199859,87,8889563296
199859,87,8889563294
199860,85,8889563591
199860,85,8889563592
199860,86,8889563600
199862,75,8889563769
199862,75,8889563774
199862,76,8889563797
199857,81,8889563988
199856,83,8889563997
199856,84,8889563999
199855,77,8889564156
199854,79,8889564254
199855,81,8889564281
199855,80,8889564379
199855,81,8889564381
199857,76,8889564511
199859,78,8889564526
199859,78,8889564529
199858,76,8889564569
199861,97,8889564718
199861,100,8889564730
199861,91,8889564839
199862,95,8889564884
199855,100,8889565194
199855,100,8889565195
199855,94,8889565344
199855,95,8889565346
199856,96,8889565408
